Fecha,CCAA,Provincia,Tipo_Producto,Producto_slug,Consumo_Tm,source_file
2025-08,Cantabria,Cantabria,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,453,ds_14202_1.csv
2025-08,Cantabria,Cantabria,OTRAS GASOLINAS,OtrasGasolinas,2,ds_14202_1.csv
2025-08,Cantabria,Cantabria,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Cantabria,Cantabria,OTROS GASOLEOS,OtrosGasoleos,661,ds_14202_1.csv
2025-08,Cantabria,Cantabria,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Cantabria,Cantabria,QUEROSENO AVIACIÓN,QuerosenoAviacion,1361,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,BIODIESEL,Biodiesel,251,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,GLP,GLP,570,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,GASÓLEO A,GasoleoA,17747,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,GASÓLEO B,GasoleoB,5572,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,GASÓLEO C,GasoleoC,320,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,5156,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,227,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Albacete,QUEROSENO AVIACIÓN,QuerosenoAviacion,31,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,BIODIESEL,Biodiesel,589,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,FUELÓLEO  BIA,Fueloleo_BIA,46,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,GLP,GLP,766,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,GASÓLEO A,GasoleoA,23451,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,GASÓLEO B,GasoleoB,7650,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,GASÓLEO C,GasoleoC,415,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,5469,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,208,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Ciudad Real,QUEROSENO AVIACIÓN,QuerosenoAviacion,93,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,BIODIESEL,Biodiesel,159,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,GLP,GLP,423,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,GASÓLEO A,GasoleoA,15141,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,GASÓLEO B,GasoleoB,5179,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,GASÓLEO C,GasoleoC,326,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,4344,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,173,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Cuenca,QUEROSENO AVIACIÓN,QuerosenoAviacion,4,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,BIODIESEL,Biodiesel,302,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,GLP,GLP,263,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,GASÓLEO A,GasoleoA,12260,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,GASÓLEO B,GasoleoB,2392,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,GASÓLEO C,GasoleoC,466,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,4305,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,142,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,OTRAS GASOLINAS,OtrasGasolinas,1,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Guadalajara,QUEROSENO AVIACIÓN,QuerosenoAviacion,8,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,BIODIESEL,Biodiesel,671,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,FUELÓLEO  BIA,Fueloleo_BIA,74,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,GLP,GLP,964,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,GASÓLEO A,GasoleoA,32713,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,GASÓLEO B,GasoleoB,7146,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,GASÓLEO C,GasoleoC,1010,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,9030,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,344,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla - La Mancha,Toledo,QUEROSENO AVIACIÓN,QuerosenoAviacion,16,ds_14202_1.csv
2025-08,Castilla y León,Burgos,BIODIESEL,Biodiesel,317,ds_14202_1.csv
2025-08,Castilla y León,Burgos,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla y León,Burgos,FUELÓLEO  BIA,Fueloleo_BIA,105,ds_14202_1.csv
2025-08,Castilla y León,Burgos,GLP,GLP,673,ds_14202_1.csv
2025-08,Castilla y León,Burgos,GASÓLEO A,GasoleoA,28341,ds_14202_1.csv
2025-08,Castilla y León,Burgos,GASÓLEO B,GasoleoB,5703,ds_14202_1.csv
2025-08,Castilla y León,Burgos,GASÓLEO C,GasoleoC,255,ds_14202_1.csv
2025-08,Castilla y León,Burgos,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,8188,ds_14202_1.csv
2025-08,Castilla y León,Burgos,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,699,ds_14202_1.csv
2025-08,Castilla y León,Burgos,OTRAS GASOLINAS,OtrasGasolinas,20,ds_14202_1.csv
2025-08,Castilla y León,Burgos,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla y León,Burgos,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla y León,Burgos,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla y León,Burgos,QUEROSENO AVIACIÓN,QuerosenoAviacion,35,ds_14202_1.csv
2025-08,Castilla y León,León,BIODIESEL,Biodiesel,124,ds_14202_1.csv
2025-08,Castilla y León,León,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla y León,León,FUELÓLEO  BIA,Fueloleo_BIA,205,ds_14202_1.csv
2025-08,Castilla y León,León,GLP,GLP,835,ds_14202_1.csv
2025-08,Castilla y León,León,GASÓLEO A,GasoleoA,26101,ds_14202_1.csv
2025-08,Castilla y León,León,GASÓLEO B,GasoleoB,5444,ds_14202_1.csv
2025-08,Castilla y León,León,GASÓLEO C,GasoleoC,1319,ds_14202_1.csv
2025-08,Castilla y León,León,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,8119,ds_14202_1.csv
2025-08,Castilla y León,León,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,541,ds_14202_1.csv
2025-08,Castilla y León,León,OTRAS GASOLINAS,OtrasGasolinas,1,ds_14202_1.csv
2025-08,Castilla y León,León,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla y León,León,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla y León,León,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla y León,León,QUEROSENO AVIACIÓN,QuerosenoAviacion,130,ds_14202_1.csv
2025-08,Castilla y León,Palencia,BIODIESEL,Biodiesel,124,ds_14202_1.csv
2025-08,Castilla y León,Palencia,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla y León,Palencia,FUELÓLEO  BIA,Fueloleo_BIA,78,ds_14202_1.csv
2025-08,Castilla y León,Palencia,GLP,GLP,309,ds_14202_1.csv
2025-08,Castilla y León,Palencia,GASÓLEO A,GasoleoA,10438,ds_14202_1.csv
2025-08,Castilla y León,Palencia,GASÓLEO B,GasoleoB,4886,ds_14202_1.csv
2025-08,Castilla y León,Palencia,GASÓLEO C,GasoleoC,65,ds_14202_1.csv
2025-08,Castilla y León,Palencia,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,3040,ds_14202_1.csv
2025-08,Castilla y León,Palencia,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,253,ds_14202_1.csv
2025-08,Castilla y León,Palencia,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14202_1.csv
2025-08,Castilla y León,Palencia,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla y León,Palencia,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla y León,Palencia,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla y León,Palencia,QUEROSENO AVIACIÓN,QuerosenoAviacion,0,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,BIODIESEL,Biodiesel,119,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,GLP,GLP,563,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,GASÓLEO A,GasoleoA,22577,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,GASÓLEO B,GasoleoB,3469,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,GASÓLEO C,GasoleoC,566,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,5541,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,419,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,OTRAS GASOLINAS,OtrasGasolinas,18,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla y León,Salamanca,QUEROSENO AVIACIÓN,QuerosenoAviacion,56,ds_14202_1.csv
2025-08,Castilla y León,Segovia,BIODIESEL,Biodiesel,177,ds_14202_1.csv
2025-08,Castilla y León,Segovia,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla y León,Segovia,FUELÓLEO  BIA,Fueloleo_BIA,25,ds_14202_1.csv
2025-08,Castilla y León,Segovia,GLP,GLP,510,ds_14202_1.csv
2025-08,Castilla y León,Segovia,GASÓLEO A,GasoleoA,9716,ds_14202_1.csv
2025-08,Castilla y León,Segovia,GASÓLEO B,GasoleoB,3201,ds_14202_1.csv
2025-08,Castilla y León,Segovia,GASÓLEO C,GasoleoC,461,ds_14202_1.csv
2025-08,Castilla y León,Segovia,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,3301,ds_14202_1.csv
2025-08,Castilla y León,Segovia,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,140,ds_14202_1.csv
2025-08,Castilla y León,Segovia,OTRAS GASOLINAS,OtrasGasolinas,1,ds_14202_1.csv
2025-08,Castilla y León,Segovia,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla y León,Segovia,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla y León,Segovia,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla y León,Segovia,QUEROSENO AVIACIÓN,QuerosenoAviacion,0,ds_14202_1.csv
2025-08,Castilla y León,Soria,BIODIESEL,Biodiesel,60,ds_14202_1.csv
2025-08,Castilla y León,Soria,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla y León,Soria,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14202_1.csv
2025-08,Castilla y León,Soria,GLP,GLP,196,ds_14202_1.csv
2025-08,Castilla y León,Soria,GASÓLEO A,GasoleoA,6185,ds_14202_1.csv
2025-08,Castilla y León,Soria,GASÓLEO B,GasoleoB,1611,ds_14202_1.csv
2025-08,Castilla y León,Soria,GASÓLEO C,GasoleoC,187,ds_14202_1.csv
2025-08,Castilla y León,Soria,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,1950,ds_14202_1.csv
2025-08,Castilla y León,Soria,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,85,ds_14202_1.csv
2025-08,Castilla y León,Soria,OTRAS GASOLINAS,OtrasGasolinas,16,ds_14202_1.csv
2025-08,Castilla y León,Soria,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla y León,Soria,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla y León,Soria,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla y León,Soria,QUEROSENO AVIACIÓN,QuerosenoAviacion,4,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,BIODIESEL,Biodiesel,261,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,FUELÓLEO  BIA,Fueloleo_BIA,51,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,GLP,GLP,493,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,GASÓLEO A,GasoleoA,21075,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,GASÓLEO B,GasoleoB,5748,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,GASÓLEO C,GasoleoC,315,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,6742,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,407,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,OTRAS GASOLINAS,OtrasGasolinas,16,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla y León,Valladolid,QUEROSENO AVIACIÓN,QuerosenoAviacion,963,ds_14202_1.csv
2025-08,Castilla y León,Zamora,BIODIESEL,Biodiesel,39,ds_14202_1.csv
2025-08,Castilla y León,Zamora,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla y León,Zamora,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14202_1.csv
2025-08,Castilla y León,Zamora,GLP,GLP,412,ds_14202_1.csv
2025-08,Castilla y León,Zamora,GASÓLEO A,GasoleoA,18732,ds_14202_1.csv
2025-08,Castilla y León,Zamora,GASÓLEO B,GasoleoB,3440,ds_14202_1.csv
2025-08,Castilla y León,Zamora,GASÓLEO C,GasoleoC,175,ds_14202_1.csv
2025-08,Castilla y León,Zamora,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,4259,ds_14202_1.csv
2025-08,Castilla y León,Zamora,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,365,ds_14202_1.csv
2025-08,Castilla y León,Zamora,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14202_1.csv
2025-08,Castilla y León,Zamora,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla y León,Zamora,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla y León,Zamora,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla y León,Zamora,QUEROSENO AVIACIÓN,QuerosenoAviacion,100,ds_14202_1.csv
2025-08,Castilla y León,Ávila,BIODIESEL,Biodiesel,110,ds_14202_1.csv
2025-08,Castilla y León,Ávila,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Castilla y León,Ávila,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14202_1.csv
2025-08,Castilla y León,Ávila,GLP,GLP,571,ds_14202_1.csv
2025-08,Castilla y León,Ávila,GASÓLEO A,GasoleoA,7878,ds_14202_1.csv
2025-08,Castilla y León,Ávila,GASÓLEO B,GasoleoB,2118,ds_14202_1.csv
2025-08,Castilla y León,Ávila,GASÓLEO C,GasoleoC,329,ds_14202_1.csv
2025-08,Castilla y León,Ávila,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,2913,ds_14202_1.csv
2025-08,Castilla y León,Ávila,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,108,ds_14202_1.csv
2025-08,Castilla y León,Ávila,OTRAS GASOLINAS,OtrasGasolinas,0,ds_14202_1.csv
2025-08,Castilla y León,Ávila,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Castilla y León,Ávila,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Castilla y León,Ávila,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Castilla y León,Ávila,QUEROSENO AVIACIÓN,QuerosenoAviacion,32,ds_14202_1.csv
2025-08,Cataluña,Barcelona,BIODIESEL,Biodiesel,1867,ds_14202_1.csv
2025-08,Cataluña,Barcelona,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Cataluña,Barcelona,FUELÓLEO  BIA,Fueloleo_BIA,13747,ds_14202_1.csv
2025-08,Cataluña,Barcelona,GLP,GLP,3258,ds_14202_1.csv
2025-08,Cataluña,Barcelona,GASÓLEO A,GasoleoA,120527,ds_14202_1.csv
2025-08,Cataluña,Barcelona,GASÓLEO B,GasoleoB,12166,ds_14202_1.csv
2025-08,Cataluña,Barcelona,GASÓLEO C,GasoleoC,1196,ds_14202_1.csv
2025-08,Cataluña,Barcelona,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,59505,ds_14202_1.csv
2025-08,Cataluña,Barcelona,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,2769,ds_14202_1.csv
2025-08,Cataluña,Barcelona,OTRAS GASOLINAS,OtrasGasolinas,67,ds_14202_1.csv
2025-08,Cataluña,Barcelona,OTROS FUELÓLEOS,OtrosFueloleos,62348,ds_14202_1.csv
2025-08,Cataluña,Barcelona,OTROS GASOLEOS,OtrosGasoleos,35145,ds_14202_1.csv
2025-08,Cataluña,Barcelona,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Cataluña,Barcelona,QUEROSENO AVIACIÓN,QuerosenoAviacion,134208,ds_14202_1.csv
2025-08,Cataluña,Girona,BIODIESEL,Biodiesel,564,ds_14202_1.csv
2025-08,Cataluña,Girona,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Cataluña,Girona,FUELÓLEO  BIA,Fueloleo_BIA,24,ds_14202_1.csv
2025-08,Cataluña,Girona,GLP,GLP,2059,ds_14202_1.csv
2025-08,Cataluña,Girona,GASÓLEO A,GasoleoA,94020,ds_14202_1.csv
2025-08,Cataluña,Girona,GASÓLEO B,GasoleoB,4521,ds_14202_1.csv
2025-08,Cataluña,Girona,GASÓLEO C,GasoleoC,1259,ds_14202_1.csv
2025-08,Cataluña,Girona,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,23926,ds_14202_1.csv
2025-08,Cataluña,Girona,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,1646,ds_14202_1.csv
2025-08,Cataluña,Girona,OTRAS GASOLINAS,OtrasGasolinas,3,ds_14202_1.csv
2025-08,Cataluña,Girona,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Cataluña,Girona,OTROS GASOLEOS,OtrosGasoleos,656,ds_14202_1.csv
2025-08,Cataluña,Girona,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Cataluña,Girona,QUEROSENO AVIACIÓN,QuerosenoAviacion,4680,ds_14202_1.csv
2025-08,Cataluña,Lleida,BIODIESEL,Biodiesel,170,ds_14202_1.csv
2025-08,Cataluña,Lleida,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Cataluña,Lleida,FUELÓLEO  BIA,Fueloleo_BIA,50,ds_14202_1.csv
2025-08,Cataluña,Lleida,GLP,GLP,1039,ds_14202_1.csv
2025-08,Cataluña,Lleida,GASÓLEO A,GasoleoA,24757,ds_14202_1.csv
2025-08,Cataluña,Lleida,GASÓLEO B,GasoleoB,5451,ds_14202_1.csv
2025-08,Cataluña,Lleida,GASÓLEO C,GasoleoC,296,ds_14202_1.csv
2025-08,Cataluña,Lleida,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,7771,ds_14202_1.csv
2025-08,Cataluña,Lleida,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,395,ds_14202_1.csv
2025-08,Cataluña,Lleida,OTRAS GASOLINAS,OtrasGasolinas,25,ds_14202_1.csv
2025-08,Cataluña,Lleida,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Cataluña,Lleida,OTROS GASOLEOS,OtrosGasoleos,0,ds_14202_1.csv
2025-08,Cataluña,Lleida,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Cataluña,Lleida,QUEROSENO AVIACIÓN,QuerosenoAviacion,134,ds_14202_1.csv
2025-08,Cataluña,Tarragona,BIODIESEL,Biodiesel,318,ds_14202_1.csv
2025-08,Cataluña,Tarragona,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Cataluña,Tarragona,FUELÓLEO  BIA,Fueloleo_BIA,0,ds_14202_1.csv
2025-08,Cataluña,Tarragona,GLP,GLP,1194,ds_14202_1.csv
2025-08,Cataluña,Tarragona,GASÓLEO A,GasoleoA,34494,ds_14202_1.csv
2025-08,Cataluña,Tarragona,GASÓLEO B,GasoleoB,3705,ds_14202_1.csv
2025-08,Cataluña,Tarragona,GASÓLEO C,GasoleoC,104,ds_14202_1.csv
2025-08,Cataluña,Tarragona,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,16112,ds_14202_1.csv
2025-08,Cataluña,Tarragona,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,783,ds_14202_1.csv
2025-08,Cataluña,Tarragona,OTRAS GASOLINAS,OtrasGasolinas,6,ds_14202_1.csv
2025-08,Cataluña,Tarragona,OTROS FUELÓLEOS,OtrosFueloleos,0,ds_14202_1.csv
2025-08,Cataluña,Tarragona,OTROS GASOLEOS,OtrosGasoleos,1966,ds_14202_1.csv
2025-08,Cataluña,Tarragona,OTROS QUEROSENOS,OtrosQueroseno,0,ds_14202_1.csv
2025-08,Cataluña,Tarragona,QUEROSENO AVIACIÓN,QuerosenoAviacion,3462,ds_14202_1.csv
2025-08,Ceuta,Ceuta,BIODIESEL,Biodiesel,0,ds_14202_1.csv
2025-08,Ceuta,Ceuta,BIOETANOL,Bioetanol,0,ds_14202_1.csv
2025-08,Ceuta,Ceuta,FUELÓLEO  BIA,Fueloleo_BIA,4344,ds_14202_1.csv
2025-08,Ceuta,Ceuta,GLP,GLP,127,ds_14202_1.csv
2025-08,Ceuta,Ceuta,GASÓLEO A,GasoleoA,972,ds_14202_1.csv
2025-08,Ceuta,Ceuta,GASÓLEO B,GasoleoB,0,ds_14202_1.csv
2025-08,Ceuta,Ceuta,GASÓLEO C,GasoleoC,27,ds_14202_1.csv
2025-08,Ceuta,Ceuta,GASOLINA  AUTO. S/PB 95 I.O.,Gasolina95,532,ds_14202_1.csv
2025-08,Ceuta,Ceuta,GASOLINA  AUTO. S/PB 98 I.O.,Gasolina98,84,ds_14202_1.csv
