Fecha Precio;Provincia;Producto;Promedio de Pai Diario CUBO €/litro;Promedio de Pvp Diario CUBO €/litro
2023-11-02;Teruel;Gasóleo A habitual;0,964;1,624
2023-11-02;Teruel;Gasóleo Premium;1,051;1,73
2023-11-02;Toledo;Gasolina 95 E5;0,891;1,65
2023-11-02;Toledo;Gasolina 98 E5;1,004;1,824
2023-11-02;Toledo;Gasóleo A habitual;0,98;1,644
2023-11-02;Toledo;Gasóleo Premium;1,054;1,734
2023-11-02;Valencia/València;Gasolina 95 E5;0,901;1,662
2023-11-02;Valencia/València;Gasolina 98 E5;1,016;1,839
2023-11-02;Valencia/València;Gasóleo A habitual;0,966;1,628
2023-11-02;Valencia/València;Gasóleo Premium;1,062;1,743
2023-11-02;Valladolid;Gasolina 95 E5;0,884;1,642
2023-11-02;Valladolid;Gasolina 98 E5;0,985;1,802
2023-11-02;Valladolid;Gasóleo A habitual;0,954;1,613
2023-11-02;Valladolid;Gasóleo Premium;1,04;1,717
2023-11-02;Zamora;Gasolina 95 E5;0,88;1,637
2023-11-02;Zamora;Gasolina 98 E5;0,981;1,796
2023-11-02;Zamora;Gasóleo A habitual;0,995;1,663
2023-11-02;Zamora;Gasóleo Premium;1,084;1,77
2023-11-02;Zaragoza;Gasolina 95 E5;0,868;1,622
2023-11-02;Zaragoza;Gasolina 98 E5;0,973;1,787
2023-11-02;Zaragoza;Gasóleo A habitual;0,98;1,644
2023-11-02;Zaragoza;Gasóleo Premium;1,06;1,741
2023-11-03;Albacete;Gasolina 95 E5;0,885;1,643
2023-11-03;Albacete;Gasolina 98 E5;0,978;1,793
2023-11-03;Albacete;Gasóleo A habitual;0,986;1,651
2023-11-03;Albacete;Gasóleo Premium;1,06;1,741
2023-11-03;Alicante/Alacant;Gasolina 95 E5;0,898;1,659
2023-11-03;Alicante/Alacant;Gasolina 98 E5;1,016;1,84
2023-11-03;Alicante/Alacant;Gasóleo A habitual;0,963;1,624
2023-11-03;Alicante/Alacant;Gasóleo Premium;1,058;1,739
2023-11-03;Almería;Gasolina 95 E5;0,858;1,611
2023-11-03;Almería;Gasolina 98 E5;0,981;1,797
2023-11-03;Almería;Gasóleo A habitual;0,965;1,626
2023-11-03;Almería;Gasóleo Premium;1,061;1,742
2023-11-03;Araba/Álava;Gasolina 95 E5;0,9;1,661
2023-11-03;Araba/Álava;Gasolina 98 E5;1,005;1,826
2023-11-03;Araba/Álava;Gasóleo A habitual;0,989;1,656
2023-11-03;Araba/Álava;Gasóleo Premium;1,08;1,765
2023-11-03;Asturias;Gasolina 95 E5;0,923;1,689
2023-11-03;Asturias;Gasolina 98 E5;1,029;1,855
2023-11-03;Asturias;Gasóleo A habitual;1,017;1,69
2023-11-03;Asturias;Gasóleo Premium;1,094;1,782
2023-11-03;Ávila;Gasolina 95 E5;0,907;1,67
2023-11-03;Ávila;Gasolina 98 E5;0,994;1,812
2023-11-03;Ávila;Gasóleo A habitual;0,987;1,653
2023-11-03;Ávila;Gasóleo Premium;1,061;1,742
2023-11-03;Badajoz;Gasolina 95 E5;0,881;1,638
2023-11-03;Badajoz;Gasolina 98 E5;0,979;1,795
2023-11-03;Badajoz;Gasóleo A habitual;0,96;1,62
2023-11-03;Badajoz;Gasóleo Premium;1,041;1,719
2023-11-03;Balears, Illes;Gasolina 95 E5;0,948;1,719
2023-11-03;Balears, Illes;Gasolina 98 E5;1,044;1,873
2023-11-03;Balears, Illes;Gasóleo A habitual;1,049;1,728
2023-11-03;Balears, Illes;Gasóleo Premium;1,118;1,811
2023-11-03;Barcelona;Gasolina 95 E5;0,891;1,65
2023-11-03;Barcelona;Gasolina 98 E5;1,017;1,84
2023-11-03;Barcelona;Gasóleo A habitual;0,957;1,617
2023-11-03;Barcelona;Gasóleo Premium;1,044;1,722
2023-11-03;Bizkaia;Gasolina 95 E5;0,903;1,664
2023-11-03;Bizkaia;Gasolina 98 E5;1,014;1,836
2023-11-03;Bizkaia;Gasóleo A habitual;0,999;1,667
2023-11-03;Bizkaia;Gasóleo Premium;1,085;1,772
2023-11-03;Burgos;Gasolina 95 E5;0,898;1,658
2023-11-03;Burgos;Gasolina 98 E5;1,014;1,836
2023-11-03;Burgos;Gasóleo A habitual;0,969;1,631
2023-11-03;Burgos;Gasóleo Premium;1,053;1,733
2023-11-03;Cáceres;Gasolina 95 E5;0,881;1,638
2023-11-03;Cáceres;Gasolina 98 E5;0,984;1,8
2023-11-03;Cáceres;Gasóleo A habitual;0,981;1,646
2023-11-03;Cáceres;Gasóleo Premium;1,066;1,748
2023-11-03;Cádiz;Gasolina 95 E5;0,859;1,611
2023-11-03;Cádiz;Gasolina 98 E5;0,96;1,771
2023-11-03;Cádiz;Gasóleo A habitual;0,974;1,637
2023-11-03;Cádiz;Gasóleo Premium;1,053;1,732
2023-11-03;Cantabria;Gasolina 95 E5;0,908;1,671
2023-11-03;Cantabria;Gasolina 98 E5;1,016;1,839
2023-11-03;Cantabria;Gasóleo A habitual;0,99;1,656
2023-11-03;Cantabria;Gasóleo Premium;1,066;1,749
2023-11-03;Castellón/Castelló;Gasolina 95 E5;0,881;1,639
2023-11-03;Castellón/Castelló;Gasolina 98 E5;0,996;1,815
2023-11-03;Castellón/Castelló;Gasóleo A habitual;0,966;1,628
2023-11-03;Castellón/Castelló;Gasóleo Premium;1,055;1,735
2023-11-03;Ceuta;Gasolina 95 E5;1,116;1,323
2023-11-03;Ceuta;Gasolina 98 E5;1,13;1,353
2023-11-03;Ceuta;Gasóleo A habitual;1,224;1,384
2023-11-03;Ciudad Real;Gasolina 95 E5;0,866;1,62
2023-11-03;Ciudad Real;Gasolina 98 E5;0,976;1,79
2023-11-03;Ciudad Real;Gasóleo A habitual;0,985;1,651
2023-11-03;Ciudad Real;Gasóleo Premium;1,075;1,759
2023-11-03;Córdoba;Gasolina 95 E5;0,864;1,618
2023-11-03;Córdoba;Gasolina 98 E5;0,955;1,765
2023-11-03;Córdoba;Gasóleo A habitual;0,962;1,622
2023-11-03;Córdoba;Gasóleo Premium;1,038;1,714
2023-11-03;Coruña, A;Gasolina 95 E5;0,899;1,659
2023-11-03;Coruña, A;Gasolina 98 E5;0,991;1,809
2023-11-03;Coruña, A;Gasóleo A habitual;0,972;1,635
2023-11-03;Coruña, A;Gasóleo Premium;1,048;1,727
2023-11-03;Cuenca;Gasolina 95 E5;0,904;1,666
2023-11-03;Cuenca;Gasolina 98 E5;1,001;1,82
2023-11-03;Cuenca;Gasóleo A habitual;1,004;1,674
2023-11-03;Cuenca;Gasóleo Premium;1,108;1,8
2023-11-03;Gipuzkoa;Gasolina 95 E5;0,919;1,684
2023-11-03;Gipuzkoa;Gasolina 98 E5;1,016;1,839
2023-11-03;Gipuzkoa;Gasóleo A habitual;1,011;1,682
2023-11-03;Gipuzkoa;Gasóleo Premium;1,088;1,775
2023-11-03;Girona;Gasolina 95 E5;0,89;1,649
2023-11-03;Girona;Gasolina 98 E5;1,019;1,843
2023-11-03;Girona;Gasóleo A habitual;0,97;1,633
2023-11-03;Girona;Gasóleo Premium;1,059;1,74
2023-11-03;Granada;Gasolina 95 E5;0,873;1,628
2023-11-03;Granada;Gasolina 98 E5;0,97;1,784
2023-11-03;Granada;Gasóleo A habitual;0,968;1,63
2023-11-03;Granada;Gasóleo Premium;1,051;1,73
2023-11-03;Guadalajara;Gasolina 95 E5;0,895;1,655
2023-11-03;Guadalajara;Gasolina 98 E5;0,992;1,81
2023-11-03;Guadalajara;Gasóleo A habitual;0,986;1,652
2023-11-03;Guadalajara;Gasóleo Premium;1,062;1,743
2023-11-03;Huelva;Gasolina 95 E5;0,906;1,668
2023-11-03;Huelva;Gasolina 98 E5;1,017;1,84
2023-11-03;Huelva;Gasóleo A habitual;0,992;1,659
2023-11-03;Huelva;Gasóleo Premium;1,073;1,757
2023-11-03;Huesca;Gasolina 95 E5;0,87;1,624
2023-11-03;Huesca;Gasolina 98 E5;0,974;1,788
2023-11-03;Huesca;Gasóleo A habitual;0,97;1,633
2023-11-03;Huesca;Gasóleo Premium;1,052;1,732
2023-11-03;Jaén;Gasolina 95 E5;0,876;1,632
2023-11-03;Jaén;Gasolina 98 E5;0,974;1,789
2023-11-03;Jaén;Gasóleo A habitual;0,989;1,656
2023-11-03;Jaén;Gasóleo Premium;1,065;1,747
2023-11-03;León;Gasolina 95 E5;0,883;1,641
2023-11-03;León;Gasolina 98 E5;0,978;1,794
2023-11-03;León;Gasóleo A habitual;0,971;1,633
2023-11-03;León;Gasóleo Premium;1,041;1,718
2023-11-03;Lleida;Gasolina 95 E5;0,845;1,594
2023-11-03;Lleida;Gasolina 98 E5;0,956;1,767
2023-11-03;Lleida;Gasóleo A habitual;0,94;1,596
