Sexo	Comunidades y Ciudades Autónomas	Edad	Periodo	Total
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2023T4	50,34
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2023T3	26,04
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2023T2	44,64
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2023T1	56,36
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2022T4	45,79
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2022T3	53,73
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2022T2	44,34
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2022T1	51,66
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2021T4	59,78
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2021T3	48,35
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2021T2	54,73
Ambos sexos	14 Murcia, Región de	De 16 a 19 años	2021T1	56,34
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2023T4	22,92
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2023T3	26,16
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2023T2	24,80
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2023T1	28,11
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2022T4	28,39
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2022T3	27,30
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2022T2	20,14
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2022T1	18,49
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2021T4	20,89
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2021T3	21,81
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2021T2	27,54
Ambos sexos	14 Murcia, Región de	De 20 a 24 años	2021T1	32,71
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2023T4	11,22
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2023T3	12,71
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2023T2	11,71
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2023T1	12,08
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2022T4	12,01
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2022T3	13,40
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2022T2	11,34
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2022T1	13,15
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2021T4	12,16
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2021T3	13,84
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2021T2	11,99
Ambos sexos	14 Murcia, Región de	De 25 a 54 años	2021T1	15,07
Ambos sexos	14 Murcia, Región de	De 55 y más años	2023T4	5,63
Ambos sexos	14 Murcia, Región de	De 55 y más años	2023T3	10,29
Ambos sexos	14 Murcia, Región de	De 55 y más años	2023T2	7,95
Ambos sexos	14 Murcia, Región de	De 55 y más años	2023T1	10,92
Ambos sexos	14 Murcia, Región de	De 55 y más años	2022T4	8,41
Ambos sexos	14 Murcia, Región de	De 55 y más años	2022T3	10,83
Ambos sexos	14 Murcia, Región de	De 55 y más años	2022T2	10,32
Ambos sexos	14 Murcia, Región de	De 55 y más años	2022T1	9,51
Ambos sexos	14 Murcia, Región de	De 55 y más años	2021T4	10,40
Ambos sexos	14 Murcia, Región de	De 55 y más años	2021T3	12,39
Ambos sexos	14 Murcia, Región de	De 55 y más años	2021T2	9,71
Ambos sexos	14 Murcia, Región de	De 55 y más años	2021T1	13,94
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2023T4	9,32
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2023T3	9,29
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2023T2	8,79
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2023T1	12,13
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2022T4	10,09
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2022T3	8,99
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2022T2	8,76
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2022T1	10,44
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2021T4	9,93
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2021T3	10,70
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2021T2	10,30
Ambos sexos	15 Navarra, Comunidad Foral de	Total	2021T1	11,45
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T4	20,05
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T3	29,05
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T2	29,90
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2023T1	25,26
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T4	27,83
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T3	24,45
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T2	20,06
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2022T1	17,34
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T4	18,23
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T3	16,30
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T2	26,03
Ambos sexos	15 Navarra, Comunidad Foral de	Menores de 25 años	2021T1	31,32
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2023T4	8,56
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2023T3	7,54
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2023T2	7,20
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2023T1	11,26
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2022T4	8,86
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2022T3	7,79
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2022T2	7,89
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2022T1	9,90
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2021T4	9,32
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2021T3	10,25
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2021T2	9,19
Ambos sexos	15 Navarra, Comunidad Foral de	25 y más años	2021T1	10,17
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T4	35,26
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T3	47,56
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T2	50,94
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2023T1	38,54
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T4	61,97
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T3	45,12
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T2	42,27
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2022T1	19,09
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T4	21,22
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T3	29,57
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T2	56,40
Ambos sexos	15 Navarra, Comunidad Foral de	De 16 a 19 años	2021T1	80,41
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T4	17,39
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T3	24,19
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T2	24,91
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2023T1	22,69
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T4	21,39
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T3	20,20
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T2	17,46
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2022T1	17,13
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T4	17,87
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T3	14,00
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T2	23,15
Ambos sexos	15 Navarra, Comunidad Foral de	De 20 a 24 años	2021T1	28,00
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T4	8,68
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T3	7,94
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T2	7,47
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2023T1	12,58
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T4	9,63
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T3	8,34
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T2	8,40
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2022T1	10,52
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T4	10,48
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T3	10,84
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T2	9,46
Ambos sexos	15 Navarra, Comunidad Foral de	De 25 a 54 años	2021T1	10,00
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2023T4	8,14
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2023T3	6,14
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2023T2	6,24
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2023T1	6,62
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2022T4	6,18
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2022T3	5,96
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2022T2	6,01
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2022T1	7,59
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2021T4	5,09
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2021T3	7,94
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2021T2	8,22
Ambos sexos	15 Navarra, Comunidad Foral de	De 55 y más años	2021T1	10,80
Ambos sexos	16 País Vasco	Total	2023T4	6,33
Ambos sexos	16 País Vasco	Total	2023T3	8,32
Ambos sexos	16 País Vasco	Total	2023T2	7,13
Ambos sexos	16 País Vasco	Total	2023T1	8,44
Ambos sexos	16 País Vasco	Total	2022T4	8,66
Ambos sexos	16 País Vasco	Total	2022T3	8,29
Ambos sexos	16 País Vasco	Total	2022T2	8,75
Ambos sexos	16 País Vasco	Total	2022T1	8,69
Ambos sexos	16 País Vasco	Total	2021T4	8,43
Ambos sexos	16 País Vasco	Total	2021T3	9,91
Ambos sexos	16 País Vasco	Total	2021T2	10,02
Ambos sexos	16 País Vasco	Total	2021T1	10,99
Ambos sexos	16 País Vasco	Menores de 25 años	2023T4	19,55
Ambos sexos	16 País Vasco	Menores de 25 años	2023T3	31,72
Ambos sexos	16 País Vasco	Menores de 25 años	2023T2	24,76
Ambos sexos	16 País Vasco	Menores de 25 años	2023T1	19,27
Ambos sexos	16 País Vasco	Menores de 25 años	2022T4	20,88
Ambos sexos	16 País Vasco	Menores de 25 años	2022T3	29,35
Ambos sexos	16 País Vasco	Menores de 25 años	2022T2	24,62
Ambos sexos	16 País Vasco	Menores de 25 años	2022T1	28,88
Ambos sexos	16 País Vasco	Menores de 25 años	2021T4	27,15
Ambos sexos	16 País Vasco	Menores de 25 años	2021T3	27,72
Ambos sexos	16 País Vasco	Menores de 25 años	2021T2	37,80
Ambos sexos	16 País Vasco	Menores de 25 años	2021T1	39,01
Ambos sexos	16 País Vasco	25 y más años	2023T4	5,46
Ambos sexos	16 País Vasco	25 y más años	2023T3	6,64
Ambos sexos	16 País Vasco	25 y más años	2023T2	5,94
Ambos sexos	16 País Vasco	25 y más años	2023T1	7,79
Ambos sexos	16 País Vasco	25 y más años	2022T4	7,90
Ambos sexos	16 País Vasco	25 y más años	2022T3	6,92
Ambos sexos	16 País Vasco	25 y más años	2022T2	7,67
Ambos sexos	16 País Vasco	25 y más años	2022T1	7,34
Ambos sexos	16 País Vasco	25 y más años	2021T4	7,19
Ambos sexos	16 País Vasco	25 y más años	2021T3	8,61
Ambos sexos	16 País Vasco	25 y más años	2021T2	8,16
Ambos sexos	16 País Vasco	25 y más años	2021T1	9,47
Ambos sexos	16 País Vasco	De 16 a 19 años	2023T4	36,61
Ambos sexos	16 País Vasco	De 16 a 19 años	2023T3	42,98
Ambos sexos	16 País Vasco	De 16 a 19 años	2023T2	33,70
Ambos sexos	16 País Vasco	De 16 a 19 años	2023T1	31,89
Ambos sexos	16 País Vasco	De 16 a 19 años	2022T4	45,47
Ambos sexos	16 País Vasco	De 16 a 19 años	2022T3	43,79
Ambos sexos	16 País Vasco	De 16 a 19 años	2022T2	27,56
Ambos sexos	16 País Vasco	De 16 a 19 años	2022T1	33,12
Ambos sexos	16 País Vasco	De 16 a 19 años	2021T4	39,65
Ambos sexos	16 País Vasco	De 16 a 19 años	2021T3	40,95
Ambos sexos	16 País Vasco	De 16 a 19 años	2021T2	58,06
Ambos sexos	16 País Vasco	De 16 a 19 años	2021T1	82,42
Ambos sexos	16 País Vasco	De 20 a 24 años	2023T4	17,66
Ambos sexos	16 País Vasco	De 20 a 24 años	2023T3	29,90
Ambos sexos	16 País Vasco	De 20 a 24 años	2023T2	22,48
Ambos sexos	16 País Vasco	De 20 a 24 años	2023T1	17,84
Ambos sexos	16 País Vasco	De 20 a 24 años	2022T4	16,75
Ambos sexos	16 País Vasco	De 20 a 24 años	2022T3	26,32
Ambos sexos	16 País Vasco	De 20 a 24 años	2022T2	24,03
Ambos sexos	16 País Vasco	De 20 a 24 años	2022T1	28,14
Ambos sexos	16 País Vasco	De 20 a 24 años	2021T4	24,42
Ambos sexos	16 País Vasco	De 20 a 24 años	2021T3	24,98
Ambos sexos	16 País Vasco	De 20 a 24 años	2021T2	33,65
Ambos sexos	16 País Vasco	De 20 a 24 años	2021T1	34,17
Ambos sexos	16 País Vasco	De 25 a 54 años	2023T4	5,02
Ambos sexos	16 País Vasco	De 25 a 54 años	2023T3	5,77
Ambos sexos	16 País Vasco	De 25 a 54 años	2023T2	5,28
Ambos sexos	16 País Vasco	De 25 a 54 años	2023T1	7,70
Ambos sexos	16 País Vasco	De 25 a 54 años	2022T4	8,28
Ambos sexos	16 País Vasco	De 25 a 54 años	2022T3	6,89
Ambos sexos	16 País Vasco	De 25 a 54 años	2022T2	8,07
Ambos sexos	16 País Vasco	De 25 a 54 años	2022T1	7,11
Ambos sexos	16 País Vasco	De 25 a 54 años	2021T4	7,08
Ambos sexos	16 País Vasco	De 25 a 54 años	2021T3	8,49
Ambos sexos	16 País Vasco	De 25 a 54 años	2021T2	8,29
Ambos sexos	16 País Vasco	De 25 a 54 años	2021T1	9,65
Ambos sexos	16 País Vasco	De 55 y más años	2023T4	6,72
Ambos sexos	16 País Vasco	De 55 y más años	2023T3	9,20
Ambos sexos	16 País Vasco	De 55 y más años	2023T2	7,93
Ambos sexos	16 País Vasco	De 55 y más años	2023T1	8,07
Ambos sexos	16 País Vasco	De 55 y más años	2022T4	6,65
Ambos sexos	16 País Vasco	De 55 y más años	2022T3	7,01
Ambos sexos	16 País Vasco	De 55 y más años	2022T2	6,35
Ambos sexos	16 País Vasco	De 55 y más años	2022T1	8,08
Ambos sexos	16 País Vasco	De 55 y más años	2021T4	7,51
Ambos sexos	16 País Vasco	De 55 y más años	2021T3	9,02
Ambos sexos	16 País Vasco	De 55 y más años	2021T2	7,73
Ambos sexos	16 País Vasco	De 55 y más años	2021T1	8,85
Ambos sexos	17 Rioja, La	Total	2023T4	9,52
Ambos sexos	17 Rioja, La	Total	2023T3	9,61
Ambos sexos	17 Rioja, La	Total	2023T2	7,46
Ambos sexos	17 Rioja, La	Total	2023T1	10,06
Ambos sexos	17 Rioja, La	Total	2022T4	8,60
Ambos sexos	17 Rioja, La	Total	2022T3	8,03
Ambos sexos	17 Rioja, La	Total	2022T2	10,19
Ambos sexos	17 Rioja, La	Total	2022T1	11,21
Ambos sexos	17 Rioja, La	Total	2021T4	10,45
Ambos sexos	17 Rioja, La	Total	2021T3	12,21
Ambos sexos	17 Rioja, La	Total	2021T2	11,52
Ambos sexos	17 Rioja, La	Total	2021T1	11,90
Ambos sexos	17 Rioja, La	Menores de 25 años	2023T4	32,36
Ambos sexos	17 Rioja, La	Menores de 25 años	2023T3	27,02
Ambos sexos	17 Rioja, La	Menores de 25 años	2023T2	24,68
Ambos sexos	17 Rioja, La	Menores de 25 años	2023T1	27,37
Ambos sexos	17 Rioja, La	Menores de 25 años	2022T4	23,30
Ambos sexos	17 Rioja, La	Menores de 25 años	2022T3	20,43
Ambos sexos	17 Rioja, La	Menores de 25 años	2022T2	27,46
Ambos sexos	17 Rioja, La	Menores de 25 años	2022T1	34,33
Ambos sexos	17 Rioja, La	Menores de 25 años	2021T4	27,19
Ambos sexos	17 Rioja, La	Menores de 25 años	2021T3	30,65
Ambos sexos	17 Rioja, La	Menores de 25 años	2021T2	36,09
Ambos sexos	17 Rioja, La	Menores de 25 años	2021T1	30,03
Ambos sexos	17 Rioja, La	25 y más años	2023T4	8,10
Ambos sexos	17 Rioja, La	25 y más años	2023T3	8,28
Ambos sexos	17 Rioja, La	25 y más años	2023T2	6,28
Ambos sexos	17 Rioja, La	25 y más años	2023T1	8,91
Ambos sexos	17 Rioja, La	25 y más años	2022T4	7,69
Ambos sexos	17 Rioja, La	25 y más años	2022T3	7,20
Ambos sexos	17 Rioja, La	25 y más años	2022T2	9,05
Ambos sexos	17 Rioja, La	25 y más años	2022T1	9,67
Ambos sexos	17 Rioja, La	25 y más años	2021T4	9,45
Ambos sexos	17 Rioja, La	25 y más años	2021T3	10,76
Ambos sexos	17 Rioja, La	25 y más años	2021T2	9,66
Ambos sexos	17 Rioja, La	25 y más años	2021T1	10,81
Ambos sexos	17 Rioja, La	De 16 a 19 años	2023T4	40,87
Ambos sexos	17 Rioja, La	De 16 a 19 años	2023T3	17,29
Ambos sexos	17 Rioja, La	De 16 a 19 años	2023T2	43,84
Ambos sexos	17 Rioja, La	De 16 a 19 años	2023T1	21,89
Ambos sexos	17 Rioja, La	De 16 a 19 años	2022T4	14,62
Ambos sexos	17 Rioja, La	De 16 a 19 años	2022T3	32,82
Ambos sexos	17 Rioja, La	De 16 a 19 años	2022T2	43,63
Ambos sexos	17 Rioja, La	De 16 a 19 años	2022T1	57,18
Ambos sexos	17 Rioja, La	De 16 a 19 años	2021T4	57,38
Ambos sexos	17 Rioja, La	De 16 a 19 años	2021T3	56,63
Ambos sexos	17 Rioja, La	De 16 a 19 años	2021T2	60,27
Ambos sexos	17 Rioja, La	De 16 a 19 años	2021T1	35,78
Ambos sexos	17 Rioja, La	De 20 a 24 años	2023T4	29,90
Ambos sexos	17 Rioja, La	De 20 a 24 años	2023T3	29,85
Ambos sexos	17 Rioja, La	De 20 a 24 años	2023T2	19,61
Ambos sexos	17 Rioja, La	De 20 a 24 años	2023T1	28,19
Ambos sexos	17 Rioja, La	De 20 a 24 años	2022T4	24,51
Ambos sexos	17 Rioja, La	De 20 a 24 años	2022T3	17,04
Ambos sexos	17 Rioja, La	De 20 a 24 años	2022T2	24,15
Ambos sexos	17 Rioja, La	De 20 a 24 años	2022T1	29,03
Ambos sexos	17 Rioja, La	De 20 a 24 años	2021T4	23,15
Ambos sexos	17 Rioja, La	De 20 a 24 años	2021T3	23,52
Ambos sexos	17 Rioja, La	De 20 a 24 años	2021T2	29,47
Ambos sexos	17 Rioja, La	De 20 a 24 años	2021T1	29,14
Ambos sexos	17 Rioja, La	De 25 a 54 años	2023T4	8,75
Ambos sexos	17 Rioja, La	De 25 a 54 años	2023T3	8,30
Ambos sexos	17 Rioja, La	De 25 a 54 años	2023T2	6,29
Ambos sexos	17 Rioja, La	De 25 a 54 años	2023T1	9,30
Ambos sexos	17 Rioja, La	De 25 a 54 años	2022T4	8,23
Ambos sexos	17 Rioja, La	De 25 a 54 años	2022T3	6,65
Ambos sexos	17 Rioja, La	De 25 a 54 años	2022T2	8,64
Ambos sexos	17 Rioja, La	De 25 a 54 años	2022T1	10,22
Ambos sexos	17 Rioja, La	De 25 a 54 años	2021T4	9,43
Ambos sexos	17 Rioja, La	De 25 a 54 años	2021T3	10,59
Ambos sexos	17 Rioja, La	De 25 a 54 años	2021T2	8,95
Ambos sexos	17 Rioja, La	De 25 a 54 años	2021T1	10,86
Ambos sexos	17 Rioja, La	De 55 y más años	2023T4	6,07
Ambos sexos	17 Rioja, La	De 55 y más años	2023T3	8,19
Ambos sexos	17 Rioja, La	De 55 y más años	2023T2	6,23
Ambos sexos	17 Rioja, La	De 55 y más años	2023T1	7,66
Ambos sexos	17 Rioja, La	De 55 y más años	2022T4	5,98
Ambos sexos	17 Rioja, La	De 55 y más años	2022T3	9,01
Ambos sexos	17 Rioja, La	De 55 y más años	2022T2	10,38
Ambos sexos	17 Rioja, La	De 55 y más años	2022T1	7,82
Ambos sexos	17 Rioja, La	De 55 y más años	2021T4	9,54
Ambos sexos	17 Rioja, La	De 55 y más años	2021T3	11,35
Ambos sexos	17 Rioja, La	De 55 y más años	2021T2	12,08
Ambos sexos	17 Rioja, La	De 55 y más años	2021T1	10,62
Ambos sexos	18 Ceuta	Total	2023T4	28,35
Ambos sexos	18 Ceuta	Total	2023T3	27,79
Ambos sexos	18 Ceuta	Total	2023T2	27,37
Ambos sexos	18 Ceuta	Total	2023T1	23,97
Ambos sexos	18 Ceuta	Total	2022T4	30,55
Ambos sexos	18 Ceuta	Total	2022T3	30,82
Ambos sexos	18 Ceuta	Total	2022T2	22,75
Ambos sexos	18 Ceuta	Total	2022T1	29,21
Ambos sexos	18 Ceuta	Total	2021T4	26,86
Ambos sexos	18 Ceuta	Total	2021T3	27,07
Ambos sexos	18 Ceuta	Total	2021T2	24,20
Ambos sexos	18 Ceuta	Total	2021T1	28,52
Ambos sexos	18 Ceuta	Menores de 25 años	2023T4	65,84
Ambos sexos	18 Ceuta	Menores de 25 años	2023T3	59,49
Ambos sexos	18 Ceuta	Menores de 25 años	2023T2	51,23
Ambos sexos	18 Ceuta	Menores de 25 años	2023T1	40,83
Ambos sexos	18 Ceuta	Menores de 25 años	2022T4	48,94
Ambos sexos	18 Ceuta	Menores de 25 años	2022T3	51,69
Ambos sexos	18 Ceuta	Menores de 25 años	2022T2	31,20
Ambos sexos	18 Ceuta	Menores de 25 años	2022T1	42,32
Ambos sexos	18 Ceuta	Menores de 25 años	2021T4	40,50
Ambos sexos	18 Ceuta	Menores de 25 años	2021T3	49,99
Ambos sexos	18 Ceuta	Menores de 25 años	2021T2	68,70
Ambos sexos	18 Ceuta	Menores de 25 años	2021T1	71,47
Ambos sexos	18 Ceuta	25 y más años	2023T4	24,73
Ambos sexos	18 Ceuta	25 y más años	2023T3	24,37
Ambos sexos	18 Ceuta	25 y más años	2023T2	25,49
Ambos sexos	18 Ceuta	25 y más años	2023T1	22,36
Ambos sexos	18 Ceuta	25 y más años	2022T4	27,62
Ambos sexos	18 Ceuta	25 y más años	2022T3	28,54
Ambos sexos	18 Ceuta	25 y más años	2022T2	21,92
Ambos sexos	18 Ceuta	25 y más años	2022T1	27,75
Ambos sexos	18 Ceuta	25 y más años	2021T4	25,64
Ambos sexos	18 Ceuta	25 y más años	2021T3	24,66
Ambos sexos	18 Ceuta	25 y más años	2021T2	21,02
Ambos sexos	18 Ceuta	25 y más años	2021T1	23,90
Ambos sexos	18 Ceuta	De 16 a 19 años	2023T4	83,62
Ambos sexos	18 Ceuta	De 16 a 19 años	2023T3	84,52
Ambos sexos	18 Ceuta	De 16 a 19 años	2023T2	100,00
Ambos sexos	18 Ceuta	De 16 a 19 años	2023T1	100,00
Ambos sexos	18 Ceuta	De 16 a 19 años	2022T4	100,00
Ambos sexos	18 Ceuta	De 16 a 19 años	2022T3	100,00
Ambos sexos	18 Ceuta	De 16 a 19 años	2022T2	59,79
Ambos sexos	18 Ceuta	De 16 a 19 años	2022T1	74,21
Ambos sexos	18 Ceuta	De 16 a 19 años	2021T4	66,54
Ambos sexos	18 Ceuta	De 16 a 19 años	2021T3	50,07
Ambos sexos	18 Ceuta	De 16 a 19 años	2021T2	100,00
Ambos sexos	18 Ceuta	De 16 a 19 años	2021T1	100,00
Ambos sexos	18 Ceuta	De 20 a 24 años	2023T4	55,20
Ambos sexos	18 Ceuta	De 20 a 24 años	2023T3	53,55
Ambos sexos	18 Ceuta	De 20 a 24 años	2023T2	42,05
Ambos sexos	18 Ceuta	De 20 a 24 años	2023T1	22,69
Ambos sexos	18 Ceuta	De 20 a 24 años	2022T4	26,65
