Fecha_Date,Fecha,Anyo,Mes,Trimestre,Target,Model,Type,Valor,Selected_Model,Is_Selected_Model
2026-03-01,2026-03,2026,3,1,Andalucía,Gompertz,Forecast,2185.2,SARIMA,False
2026-04-01,2026-04,2026,4,2,Andalucía,Gompertz,Forecast,2355.6,SARIMA,False
2026-05-01,2026-05,2026,5,2,Andalucía,Gompertz,Forecast,2512.5,SARIMA,False
2026-06-01,2026-06,2026,6,2,Andalucía,Gompertz,Forecast,2629.7,SARIMA,False
2026-07-01,2026-07,2026,7,3,Andalucía,Gompertz,Forecast,2690.6,SARIMA,False
2026-08-01,2026-08,2026,8,3,Andalucía,Gompertz,Forecast,2692.5,SARIMA,False
2026-09-01,2026-09,2026,9,3,Andalucía,Gompertz,Forecast,2647.3,SARIMA,False
2026-10-01,2026-10,2026,10,4,Andalucía,Gompertz,Forecast,2578.9,SARIMA,False
2026-11-01,2026-11,2026,11,4,Andalucía,Gompertz,Forecast,2516.1,SARIMA,False
2026-12-01,2026-12,2026,12,4,Andalucía,Gompertz,Forecast,2485.6,SARIMA,False
2027-01-01,2027-01,2027,1,1,Andalucía,Gompertz,Forecast,2504.4,SARIMA,False
2027-02-01,2027-02,2027,2,1,Andalucía,Gompertz,Forecast,2575.9,SARIMA,False
2027-03-01,2027-03,2027,3,1,Andalucía,Gompertz,Forecast,2688.2,SARIMA,False
2027-04-01,2027-04,2027,4,2,Andalucía,Gompertz,Forecast,2818.2,SARIMA,False
2027-05-01,2027-05,2027,5,2,Andalucía,Gompertz,Forecast,2937.2,SARIMA,False
2027-06-01,2027-06,2027,6,2,Andalucía,Gompertz,Forecast,3019.1,SARIMA,False
2027-07-01,2027-07,2027,7,3,Andalucía,Gompertz,Forecast,3047.1,SARIMA,False
2027-08-01,2027-08,2027,8,3,Andalucía,Gompertz,Forecast,3018.5,SARIMA,False
2027-09-01,2027-09,2027,9,3,Andalucía,Gompertz,Forecast,2945.1,SARIMA,False
2027-10-01,2027-10,2027,10,4,Andalucía,Gompertz,Forecast,2850.5,SARIMA,False
2027-11-01,2027-11,2027,11,4,Andalucía,Gompertz,Forecast,2763.7,SARIMA,False
2027-12-01,2027-12,2027,12,4,Andalucía,Gompertz,Forecast,2711.1,SARIMA,False
2026-01-01,2026-01,2026,1,1,Andalucía,Ridge,Forecast,213384.6,SARIMA,False
2026-02-01,2026-02,2026,2,1,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-03-01,2026-03,2026,3,1,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-04-01,2026-04,2026,4,2,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-05-01,2026-05,2026,5,2,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-06-01,2026-06,2026,6,2,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-07-01,2026-07,2026,7,3,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-08-01,2026-08,2026,8,3,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-09-01,2026-09,2026,9,3,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-10-01,2026-10,2026,10,4,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-11-01,2026-11,2026,11,4,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-12-01,2026-12,2026,12,4,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-01-01,2027-01,2027,1,1,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-02-01,2027-02,2027,2,1,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-03-01,2027-03,2027,3,1,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-04-01,2027-04,2027,4,2,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-05-01,2027-05,2027,5,2,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-06-01,2027-06,2027,6,2,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-07-01,2027-07,2027,7,3,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-08-01,2027-08,2027,8,3,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-09-01,2027-09,2027,9,3,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-10-01,2027-10,2027,10,4,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-11-01,2027-11,2027,11,4,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2027-12-01,2027-12,2027,12,4,Andalucía,Ridge,Forecast,3269016.4,SARIMA,False
2026-01-01,2026-01,2026,1,1,Andalucía,Random Forest,Forecast,1795.6,SARIMA,False
2026-02-01,2026-02,2026,2,1,Andalucía,Random Forest,Forecast,1795.7,SARIMA,False
2026-03-01,2026-03,2026,3,1,Andalucía,Random Forest,Forecast,1784.0,SARIMA,False
2026-04-01,2026-04,2026,4,2,Andalucía,Random Forest,Forecast,1787.4,SARIMA,False
2026-05-01,2026-05,2026,5,2,Andalucía,Random Forest,Forecast,1791.3,SARIMA,False
2026-06-01,2026-06,2026,6,2,Andalucía,Random Forest,Forecast,1831.4,SARIMA,False
2026-07-01,2026-07,2026,7,3,Andalucía,Random Forest,Forecast,1834.1,SARIMA,False
2026-08-01,2026-08,2026,8,3,Andalucía,Random Forest,Forecast,1831.1,SARIMA,False
2026-09-01,2026-09,2026,9,3,Andalucía,Random Forest,Forecast,1807.9,SARIMA,False
2026-10-01,2026-10,2026,10,4,Andalucía,Random Forest,Forecast,1806.2,SARIMA,False
2026-11-01,2026-11,2026,11,4,Andalucía,Random Forest,Forecast,1801.6,SARIMA,False
2026-12-01,2026-12,2026,12,4,Andalucía,Random Forest,Forecast,1783.8,SARIMA,False
2027-01-01,2027-01,2027,1,1,Andalucía,Random Forest,Forecast,1784.0,SARIMA,False
2027-02-01,2027-02,2027,2,1,Andalucía,Random Forest,Forecast,1784.0,SARIMA,False
2027-03-01,2027-03,2027,3,1,Andalucía,Random Forest,Forecast,1784.0,SARIMA,False
2027-04-01,2027-04,2027,4,2,Andalucía,Random Forest,Forecast,1787.4,SARIMA,False
2027-05-01,2027-05,2027,5,2,Andalucía,Random Forest,Forecast,1791.3,SARIMA,False
2027-06-01,2027-06,2027,6,2,Andalucía,Random Forest,Forecast,1831.4,SARIMA,False
2027-07-01,2027-07,2027,7,3,Andalucía,Random Forest,Forecast,1834.1,SARIMA,False
2027-08-01,2027-08,2027,8,3,Andalucía,Random Forest,Forecast,1831.1,SARIMA,False
2027-09-01,2027-09,2027,9,3,Andalucía,Random Forest,Forecast,1807.9,SARIMA,False
2027-10-01,2027-10,2027,10,4,Andalucía,Random Forest,Forecast,1806.2,SARIMA,False
2027-11-01,2027-11,2027,11,4,Andalucía,Random Forest,Forecast,1801.6,SARIMA,False
2027-12-01,2027-12,2027,12,4,Andalucía,Random Forest,Forecast,1783.8,SARIMA,False
2026-01-01,2026-01,2026,1,1,Andalucía,XGBoost,Forecast,1482.9,SARIMA,False
2026-02-01,2026-02,2026,2,1,Andalucía,XGBoost,Forecast,1318.1,SARIMA,False
2026-03-01,2026-03,2026,3,1,Andalucía,XGBoost,Forecast,1380.8,SARIMA,False
2026-04-01,2026-04,2026,4,2,Andalucía,XGBoost,Forecast,1394.8,SARIMA,False
2026-05-01,2026-05,2026,5,2,Andalucía,XGBoost,Forecast,1578.0,SARIMA,False
2026-06-01,2026-06,2026,6,2,Andalucía,XGBoost,Forecast,1649.9,SARIMA,False
2026-07-01,2026-07,2026,7,3,Andalucía,XGBoost,Forecast,1649.9,SARIMA,False
2026-08-01,2026-08,2026,8,3,Andalucía,XGBoost,Forecast,1647.2,SARIMA,False
2026-09-01,2026-09,2026,9,3,Andalucía,XGBoost,Forecast,1650.5,SARIMA,False
2026-10-01,2026-10,2026,10,4,Andalucía,XGBoost,Forecast,1651.1,SARIMA,False
2026-11-01,2026-11,2026,11,4,Andalucía,XGBoost,Forecast,1649.9,SARIMA,False
2026-12-01,2026-12,2026,12,4,Andalucía,XGBoost,Forecast,1639.2,SARIMA,False
2027-01-01,2027-01,2027,1,1,Andalucía,XGBoost,Forecast,1482.9,SARIMA,False
2027-02-01,2027-02,2027,2,1,Andalucía,XGBoost,Forecast,1318.1,SARIMA,False
2027-03-01,2027-03,2027,3,1,Andalucía,XGBoost,Forecast,1382.2,SARIMA,False
2027-04-01,2027-04,2027,4,2,Andalucía,XGBoost,Forecast,1394.8,SARIMA,False
2027-05-01,2027-05,2027,5,2,Andalucía,XGBoost,Forecast,1578.0,SARIMA,False
2027-06-01,2027-06,2027,6,2,Andalucía,XGBoost,Forecast,1649.9,SARIMA,False
2027-07-01,2027-07,2027,7,3,Andalucía,XGBoost,Forecast,1649.9,SARIMA,False
2027-08-01,2027-08,2027,8,3,Andalucía,XGBoost,Forecast,1647.2,SARIMA,False
2027-09-01,2027-09,2027,9,3,Andalucía,XGBoost,Forecast,1650.5,SARIMA,False
2027-10-01,2027-10,2027,10,4,Andalucía,XGBoost,Forecast,1651.1,SARIMA,False
2027-11-01,2027-11,2027,11,4,Andalucía,XGBoost,Forecast,1649.9,SARIMA,False
2027-12-01,2027-12,2027,12,4,Andalucía,XGBoost,Forecast,1639.2,SARIMA,False
2026-01-01,2026-01,2026,1,1,Andalucía,Diesel Share,Forecast,83257.8,SARIMA,False
2026-02-01,2026-02,2026,2,1,Andalucía,Diesel Share,Forecast,81201.9,SARIMA,False
2026-03-01,2026-03,2026,3,1,Andalucía,Diesel Share,Forecast,0.2,SARIMA,False
2026-04-01,2026-04,2026,4,2,Andalucía,Diesel Share,Forecast,0.0,SARIMA,False
2026-05-01,2026-05,2026,5,2,Andalucía,Diesel Share,Forecast,0.2,SARIMA,False
2026-06-01,2026-06,2026,6,2,Andalucía,Diesel Share,Forecast,91061.7,SARIMA,False
2026-07-01,2026-07,2026,7,3,Andalucía,Diesel Share,Forecast,96311.7,SARIMA,False
2026-08-01,2026-08,2026,8,3,Andalucía,Diesel Share,Forecast,1.0,SARIMA,False
2026-09-01,2026-09,2026,9,3,Andalucía,Diesel Share,Forecast,0.0,SARIMA,False
2026-10-01,2026-10,2026,10,4,Andalucía,Diesel Share,Forecast,1.2,SARIMA,False
2026-11-01,2026-11,2026,11,4,Andalucía,Diesel Share,Forecast,82854.6,SARIMA,False
2026-12-01,2026-12,2026,12,4,Andalucía,Diesel Share,Forecast,89531.1,SARIMA,False
2027-01-01,2027-01,2027,1,1,Andalucía,Diesel Share,Forecast,136.4,SARIMA,False
2027-02-01,2027-02,2027,2,1,Andalucía,Diesel Share,Forecast,0.0,SARIMA,False
2027-03-01,2027-03,2027,3,1,Andalucía,Diesel Share,Forecast,60.3,SARIMA,False
2027-04-01,2027-04,2027,4,2,Andalucía,Diesel Share,Forecast,89914.5,SARIMA,False
2027-05-01,2027-05,2027,5,2,Andalucía,Diesel Share,Forecast,94347.3,SARIMA,False
2027-06-01,2027-06,2027,6,2,Andalucía,Diesel Share,Forecast,179.7,SARIMA,False
2027-07-01,2027-07,2027,7,3,Andalucía,Diesel Share,Forecast,0.0,SARIMA,False
2027-08-01,2027-08,2027,8,3,Andalucía,Diesel Share,Forecast,242.6,SARIMA,False
2027-09-01,2027-09,2027,9,3,Andalucía,Diesel Share,Forecast,87435.6,SARIMA,False
2027-10-01,2027-10,2027,10,4,Andalucía,Diesel Share,Forecast,92889.0,SARIMA,False
2027-11-01,2027-11,2027,11,4,Andalucía,Diesel Share,Forecast,1231.8,SARIMA,False
2027-12-01,2027-12,2027,12,4,Andalucía,Diesel Share,Forecast,0.0,SARIMA,False
2026-01-01,2026-01,2026,1,1,Valencia,SARIMA,Forecast,1286.6,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,SARIMA,Forecast,1279.8,Gompertz,False
2026-03-01,2026-03,2026,3,1,Valencia,SARIMA,Forecast,1275.3,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,SARIMA,Forecast,1258.4,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,SARIMA,Forecast,1239.4,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,SARIMA,Forecast,1225.7,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,SARIMA,Forecast,1201.9,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,SARIMA,Forecast,1232.5,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,SARIMA,Forecast,1236.8,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,SARIMA,Forecast,1232.4,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,SARIMA,Forecast,1218.0,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,SARIMA,Forecast,1211.3,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,SARIMA,Forecast,1210.6,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,SARIMA,Forecast,1211.0,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,SARIMA,Forecast,1211.2,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,SARIMA,Forecast,1212.2,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,SARIMA,Forecast,1213.3,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,SARIMA,Forecast,1214.1,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,SARIMA,Forecast,1215.6,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,SARIMA,Forecast,1213.7,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,SARIMA,Forecast,1213.5,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,SARIMA,Forecast,1213.7,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,SARIMA,Forecast,1214.6,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,SARIMA,Forecast,1215.0,Gompertz,False
2026-01-01,2026-01,2026,1,1,Valencia,SARIMAX,Forecast,15209.8,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,SARIMAX,Forecast,16676.1,Gompertz,False
2026-03-01,2026-03,2026,3,1,Valencia,SARIMAX,Forecast,17687.3,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,SARIMAX,Forecast,19237.2,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,SARIMAX,Forecast,20567.0,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,SARIMAX,Forecast,22058.3,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,SARIMAX,Forecast,23288.3,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,SARIMAX,Forecast,20522.9,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,SARIMAX,Forecast,24638.3,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,SARIMAX,Forecast,21441.3,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,SARIMAX,Forecast,17520.7,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,SARIMAX,Forecast,16517.5,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,SARIMAX,Forecast,76669.9,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,SARIMAX,Forecast,85218.2,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,SARIMAX,Forecast,90361.0,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,SARIMAX,Forecast,99368.4,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,SARIMAX,Forecast,106648.4,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,SARIMAX,Forecast,115061.9,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,SARIMAX,Forecast,124612.8,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,SARIMAX,Forecast,106803.4,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,SARIMAX,Forecast,127905.6,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,SARIMAX,Forecast,111267.8,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,SARIMAX,Forecast,93211.6,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,SARIMAX,Forecast,89513.0,Gompertz,False
2026-01-01,2026-01,2026,1,1,Valencia,Logistic,Forecast,1199.8,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,Logistic,Forecast,1245.4,Gompertz,False
2026-03-01,2026-03,2026,3,1,Valencia,Logistic,Forecast,1298.3,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,Logistic,Forecast,1352.0,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,Logistic,Forecast,1398.8,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,Logistic,Forecast,1431.8,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,Logistic,Forecast,1447.1,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,Logistic,Forecast,1444.8,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,Logistic,Forecast,1429.0,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,Logistic,Forecast,1406.8,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,Logistic,Forecast,1386.7,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,Logistic,Forecast,1376.3,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,Logistic,Forecast,1379.9,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,Logistic,Forecast,1398.1,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,Logistic,Forecast,1427.2,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,Logistic,Forecast,1460.4,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,Logistic,Forecast,1489.7,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,Logistic,Forecast,1507.8,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,Logistic,Forecast,1510.5,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,Logistic,Forecast,1497.6,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,Logistic,Forecast,1472.8,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,Logistic,Forecast,1443.2,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,Logistic,Forecast,1417.0,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,Logistic,Forecast,1401.3,Gompertz,False
2026-01-01,2026-01,2026,1,1,Valencia,Gompertz,Forecast,1212.4,Gompertz,True
2026-02-01,2026-02,2026,2,1,Valencia,Gompertz,Forecast,1271.5,Gompertz,True
2026-03-01,2026-03,2026,3,1,Valencia,Gompertz,Forecast,1340.3,Gompertz,True
2026-04-01,2026-04,2026,4,2,Valencia,Gompertz,Forecast,1411.5,Gompertz,True
2026-05-01,2026-05,2026,5,2,Valencia,Gompertz,Forecast,1476.5,Gompertz,True
2026-06-01,2026-06,2026,6,2,Valencia,Gompertz,Forecast,1527.8,Gompertz,True
2026-07-01,2026-07,2026,7,3,Valencia,Gompertz,Forecast,1560.8,Gompertz,True
2026-08-01,2026-08,2026,8,3,Valencia,Gompertz,Forecast,1575.5,Gompertz,True
2026-09-01,2026-09,2026,9,3,Valencia,Gompertz,Forecast,1575.9,Gompertz,True
2026-10-01,2026-10,2026,10,4,Valencia,Gompertz,Forecast,1569.5,Gompertz,True
2026-11-01,2026-11,2026,11,4,Valencia,Gompertz,Forecast,1564.9,Gompertz,True
2026-12-01,2026-12,2026,12,4,Valencia,Gompertz,Forecast,1569.9,Gompertz,True
2027-01-01,2027-01,2027,1,1,Valencia,Gompertz,Forecast,1589.2,Gompertz,True
2027-02-01,2027-02,2027,2,1,Valencia,Gompertz,Forecast,1623.0,Gompertz,True
2027-03-01,2027-03,2027,3,1,Valencia,Gompertz,Forecast,1667.6,Gompertz,True
2027-04-01,2027-04,2027,4,2,Valencia,Gompertz,Forecast,1715.7,Gompertz,True
2027-05-01,2027-05,2027,5,2,Valencia,Gompertz,Forecast,1758.8,Gompertz,True
2027-06-01,2027-06,2027,6,2,Valencia,Gompertz,Forecast,1789.3,Gompertz,True
2027-07-01,2027-07,2027,7,3,Valencia,Gompertz,Forecast,1802.9,Gompertz,True
2027-08-01,2027-08,2027,8,3,Valencia,Gompertz,Forecast,1799.2,Gompertz,True
2027-09-01,2027-09,2027,9,3,Valencia,Gompertz,Forecast,1782.4,Gompertz,True
2027-10-01,2027-10,2027,10,4,Valencia,Gompertz,Forecast,1759.9,Gompertz,True
2027-11-01,2027-11,2027,11,4,Valencia,Gompertz,Forecast,1740.4,Gompertz,True
2027-12-01,2027-12,2027,12,4,Valencia,Gompertz,Forecast,1731.5,Gompertz,True
2026-01-01,2026-01,2026,1,1,Valencia,Ridge,Forecast,59962.4,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-03-01,2026-03,2026,3,1,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,Ridge,Forecast,3269016.4,Gompertz,False
2026-01-01,2026-01,2026,1,1,Valencia,Random Forest,Forecast,1035.0,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,Random Forest,Forecast,1029.4,Gompertz,False
2026-03-01,2026-03,2026,3,1,Valencia,Random Forest,Forecast,1029.4,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,Random Forest,Forecast,1030.9,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,Random Forest,Forecast,1033.2,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,Random Forest,Forecast,1047.5,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,Random Forest,Forecast,1047.5,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,Random Forest,Forecast,1045.4,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,Random Forest,Forecast,1035.8,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,Random Forest,Forecast,1035.8,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,Random Forest,Forecast,1047.5,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,Random Forest,Forecast,1036.5,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,Random Forest,Forecast,1036.5,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,Random Forest,Forecast,1030.9,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,Random Forest,Forecast,1030.9,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,Random Forest,Forecast,1030.9,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,Random Forest,Forecast,1033.2,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,Random Forest,Forecast,1047.5,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,Random Forest,Forecast,1047.5,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,Random Forest,Forecast,1045.4,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,Random Forest,Forecast,1035.8,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,Random Forest,Forecast,1035.8,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,Random Forest,Forecast,1047.5,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,Random Forest,Forecast,1036.5,Gompertz,False
2026-01-01,2026-01,2026,1,1,Valencia,XGBoost,Forecast,900.7,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,XGBoost,Forecast,906.0,Gompertz,False
2026-03-01,2026-03,2026,3,1,Valencia,XGBoost,Forecast,895.1,Gompertz,False
2026-04-01,2026-04,2026,4,2,Valencia,XGBoost,Forecast,872.1,Gompertz,False
2026-05-01,2026-05,2026,5,2,Valencia,XGBoost,Forecast,904.1,Gompertz,False
2026-06-01,2026-06,2026,6,2,Valencia,XGBoost,Forecast,950.8,Gompertz,False
2026-07-01,2026-07,2026,7,3,Valencia,XGBoost,Forecast,948.3,Gompertz,False
2026-08-01,2026-08,2026,8,3,Valencia,XGBoost,Forecast,916.7,Gompertz,False
2026-09-01,2026-09,2026,9,3,Valencia,XGBoost,Forecast,892.6,Gompertz,False
2026-10-01,2026-10,2026,10,4,Valencia,XGBoost,Forecast,895.3,Gompertz,False
2026-11-01,2026-11,2026,11,4,Valencia,XGBoost,Forecast,961.7,Gompertz,False
2026-12-01,2026-12,2026,12,4,Valencia,XGBoost,Forecast,901.3,Gompertz,False
2027-01-01,2027-01,2027,1,1,Valencia,XGBoost,Forecast,900.7,Gompertz,False
2027-02-01,2027-02,2027,2,1,Valencia,XGBoost,Forecast,906.0,Gompertz,False
2027-03-01,2027-03,2027,3,1,Valencia,XGBoost,Forecast,895.1,Gompertz,False
2027-04-01,2027-04,2027,4,2,Valencia,XGBoost,Forecast,872.1,Gompertz,False
2027-05-01,2027-05,2027,5,2,Valencia,XGBoost,Forecast,904.1,Gompertz,False
2027-06-01,2027-06,2027,6,2,Valencia,XGBoost,Forecast,950.8,Gompertz,False
2027-07-01,2027-07,2027,7,3,Valencia,XGBoost,Forecast,948.3,Gompertz,False
2027-08-01,2027-08,2027,8,3,Valencia,XGBoost,Forecast,916.7,Gompertz,False
2027-09-01,2027-09,2027,9,3,Valencia,XGBoost,Forecast,892.6,Gompertz,False
2027-10-01,2027-10,2027,10,4,Valencia,XGBoost,Forecast,895.3,Gompertz,False
2027-11-01,2027-11,2027,11,4,Valencia,XGBoost,Forecast,961.7,Gompertz,False
2027-12-01,2027-12,2027,12,4,Valencia,XGBoost,Forecast,901.3,Gompertz,False
2026-01-01,2026-01,2026,1,1,Valencia,Diesel Share,Forecast,46974.6,Gompertz,False
2026-02-01,2026-02,2026,2,1,Valencia,Diesel Share,Forecast,47352.6,Gompertz,False
